Gene ID	Control-1(raw)	Control-2(raw)	Control-3(raw)	Treat-1(raw)	Treat-2(raw)	Treat-3(raw)	Control-1	Control-2	Control-3	Treat-1	Treat-2	Treat-3	Gene Symbol
102466637	0	0	0	0	0	0	0	0	0	0	0	0	Mir21b
105247013	0	0	0	0	0	0	0	0	0	0	0	0	Gm42197
102636014	0	0	0	0	0	0	0	0	0	0	0	0	Gm33206
102636083	1	0	0	1	1.2933333	1	0	0	0	0	0	0	Mannr
14013	778.856	547.2623	700.47906	470.2624	379.95325	486.444	0.44202852	0.21586466	0.21875095	-0.21586466	-0.5080416	-0.28813934	Mecom
545510	0	0	0	0	0	0	0	0	0	0	0	0	Gm10258
76652	43	49.397278	54	64.5	50.5	37	-0.28788567	0.19516945	-0.029525518	0.3670745	0.029525757	-0.5557821	Actrt3
102467402	0.7599099	0	1.0866667	0	0	0	1.3027333	0	1.74848	0	0	0	n-TVaac8
80732	594.6583	511.62244	624.38794	593.32196	603.41003	718.3641	-0.06636524	-3.87E-04	-0.06624651	3.86E-04	0.04017687	0.15520382	Mynn
71827	2	7.77	6	2	2	10.319729	0	0.28404224	0	0	0	0.3594158	Lrrc34
68307	1	4.73	1.3250451	0.5	3	1	0	0	0	0	0	0	Lrriq4
320352	1.5	4.7777777	4	12.848435	6.9116435	13.189129	0	0	0	0	0	0	Lrrc31
108168861	0	0	0	0	0	0	0	0	0	0	0	0	Gm15462
75953	41.5	38.7	52.9	68	57	56.666664	-0.33909893	-0.15691662	-0.059205174	0.44332206	0.20421636	0.059205174	Samd7
102636556	0	0	0	0	0	0	0	0	0	0	0	0	Gm33590
69276	3561.733	3039.6433	4136.9536	3473.259	2953.9548	3564.5376	-0.01685381	0.037428856	0.12887287	0.016854286	-0.20132065	-0.066803455	Sec62
105247015	0	0	0	0	0	0	0	0	0	0	0	0	Gm42198
105247016	0	0	0	0	0	0	0	0	0	0	0	0	Gm42199
71862	30.94	34.201107	32.55397	47.853333	19.114372	29.75796	-0.001548767	0.42598128	0.001548886	0.6975949	-0.6108993	-0.10883129	Gpr160
241915	1837.8456	1553.5356	2141.2324	1777.7812	1540.537	1794.1359	-0.011030197	0.02946949	0.13913298	0.01102972	-0.18014765	-0.09684181	Phc3
100040809	0	0	0	0	0	0	0	0	0	0	0	0	Gm2979
18759	1137.4788	899.65546	1098.4668	999.0707	764.33545	1195.1816	0.08630943	0.030874252	-0.034301758	-0.030874252	-0.40178776	0.10661459	Prkci
102465610	0	0	0	0	0	0	0	0	0	0	0	0	Mir7008
102636630	0	0	0	0	0	0	0	0	0	0	0	0	Gm33641
102636694	0	0	0	0	0	0	0	0	0	0	0	0	Gm33694
20482	3863.4565	3391.4187	4090.2915	5183.1084	4408.554	5584.3667	-0.18541718	-0.0904603	-0.17336798	0.30850554	0.09046078	0.2949996	Skil
18417	0.30666667	3	0	4	0	3	0	0	0	0	0	0	Cldn11
241919	81.333336	71.5	121.5	143.93542	140.66666	150.91666	-0.6747618	-0.57770514	-0.16598666	0.2187388	0.2010647	0.16598678	Slc7a14
102636884	0	0	0	0	0	0	0	0	0	0	0	0	Gm33834
102636803	7	0	4.5	4.75	5	6	0	0	0	0	0	0	Gm15496
625125	0	0	0	0	0	0	0	0	0	0	0	0	Gm6558
102636961	0	0	0	0	0	0	0	0	0	0	0	0	Gm33886
102637147	0	0	0	0	0	0	0	0	0	0	0	0	Gm34031
72413	13.659864	6	2.25	11	9.84127	0.8111888	0.14927034	0	0	0	0	0	Kcnmb2
105247019	0	0	0	0	0	0	0	0	0	0	0	0	Gm42201
108168862	0	0	0	0	0	0	0	0	0	0	0	0	Gm37770
22401	422.20078	388.10342	451.4559	493.2468	389.49707	407.01425	-0.013196707	0.14827561	0.013196707	0.28118134	-0.044048548	-0.11713147	Zmat3
67576	7.3734703	16.079205	12.405722	11.566831	3.74757	7.5466666	-0.26103517	0.98844826	0.26103517	0.30028316	-0.26103517	-0.26103517	4930429B21Rik
105247020	0	0	0	0	0	0	0	0	0	0	0	0	Gm42202
18706	2046.1654	1634.475	2284.5886	1657.9131	1534.6227	1598.2839	0.13734579	0.09621048	0.2260952	-0.09621096	-0.19222832	-0.27013826	Pik3ca
100502876	4.42	4.2606797	1.2861636	2.68	0	1.6045529	0.540851	0.77084816	0	0	0	0	Kcnmb3
67778	271.91138	210.79813	319.84573	199.08994	197.93832	191.5441	0.22846746	0.14415312	0.3924446	-0.15125084	-0.14415312	-0.32807732	Zfp639
67414	781.8245	689.87213	927.46216	865.1087	808.25507	1014.0058	-0.15480566	-0.05236149	0.02137518	0.061228275	-0.02137518	0.1692586	Mfn1
14696	474.91357	401.54486	615.6011	417.4476	340.64282	480.28894	0.017423868	0.05827999	0.32149172	-0.09864879	-0.37651682	-0.01742363	Gnb4
56456	429.3756	335.86908	462.46692	377.94595	404.1234	394.52774	0.03668022	-0.03470087	0.07352781	-0.077382565	0.03470087	-0.136518	Actl6a
74600	51.01922	44.498856	48.682865	62.98635	64.483665	92.83216	-0.22984171	-0.14415431	-0.3677311	0.14415407	0.19351578	0.58265734	Mrpl47
66046	239.11946	147.0929	234.15228	207.6379	225.94348	242.06099	0.066996336	-0.35104752	-0.03355074	-0.06666803	0.07069135	0.0335505	Ndufb5
72607	44.86667	33.32222	36.930946	38.54365	33.68705	38.006577	0.21981668	0.07361722	-0.13125992	0.07066333	-0.10816866	-0.07066339	Usp13
58869	4.4666667	2.75	13.000001	1	8	3.75	0	0	0	0	0	0	Pex5l
73874	1	0	0	0	0	0	0	0	0	0	0	0	4930419G24Rik
102637377	0	0	0	0	0	0	0	0	0	0	0	0	Gm34205
545512	0	0	0	0	0	0	0	0	0	0	0	0	Gm5845
105247021	0	0	0	0	0	0	0	0	0	0	0	0	Gm42203
100417436	0	0	0	0	0	0	0	0	0	0	0	0	Gm18611
67120	1560.0159	1227.8964	1808.9724	1565.9236	1343.6205	1648.6025	-0.014298916	-0.07671118	0.12904787	0.061151505	-0.14426947	0.014298916	Ttc14
51938	53.441296	46.188587	57.214245	73.19968	75.020424	138.13976	-0.29821062	-0.22566915	-0.27005386	0.22566915	0.2765826	1.020806	Ccdc39
105247022	0	0	0	0	0	0	0	0	0	0	0	0	Gm42204
108168913	0	0	0	0	0	0	0	0	0	0	0	0	Gm46833
100040232	0	0	0	0	0	0	0	0	0	0	0	0	Gm9791
108168863	0	0	0	0	0	0	0	0	0	0	0	0	Gm46798
14359	1482.8606	1061.1082	1712.869	1104.3884	1208.7806	1299.2739	0.20460892	0.004757404	0.34237814	-0.15052891	-0.004756928	-0.03715372	Fxr1
67713	233.02943	167.09785	179.49733	245.02606	223.85402	255.46162	-0.013755322	-0.2106142	-0.4605677	0.12866545	0.013755322	0.06775427	Dnajc19
435727	0	0	0	0	0	0	0	0	0	0	0	0	Gm5708
102638008	0	0	0	0	0	0	0	0	0	0	0	0	Gm38505
102637903	0	0	0	0	0	0	0	0	0	0	0	0	Gm34599
320478	13.5	15	34.583332	20.583334	19.533335	31.381598	0	0	0.38688475	0	0	0.26590428	Sox2ot
105247023	0	0	0	0	0	0	0	0	0	0	0	0	Gm42205
100316679	0	0	0	0	0	0	0	0	0	0	0	0	Mir1897
20674	14.5	9.5	12.333333	12	8	18.5	0.2533869	-0.07370648	-0.05036588	0.05036588	-0.2252946	0.55377436	Sox2
102638356	0	0	0	0	0	0	0	0	0	0	0	0	Gm34941
100041108	7	4	8	11	5	5	0.1999811	-0.3244137	0.32236356	0.92205524	-0.19998106	-0.33653075	Gm3143
102638436	1	5.5	0	0	0	5	0	0.46363112	0	0	0	0	Gm38509
100861998	0	0	0	0	0	0	0	0	0	0	0	0	Gm21388
102466155	0	0	0	0	0	0	0	0	0	0	0	0	Mir6378
102638771	0	0	0	0	0	0	0	0	0	0	0	0	Gm35255
76398	0	0	0	0	0	0	0	0	0	0	0	0	1700017M07Rik
102639001	0	0	0	0	0	0	0	0	0	0	0	0	Gm35425
102638848	0	0	0	0	0	0	0	0	0	0	0	0	Gm38512
665655	0	0	0	0	0	0	0	0	0	0	0	0	Gm7733
26463.chr3.2	0	0	0	0	0	0	0	0	0	0	0	0	Ube2l3-ps1
26463.chr3.1	0	0	0	0	0	0	0	0	0	0	0	0	Ube2l3-ps1
625963	7	8	5	15	8	11	0	0	0	0.2512959	0	0	Gm6639
76295	871.17584	719.97986	966.2235	1168.0669	1107.5267	1112.2125	-0.19022131	-0.18226862	-0.11109066	0.3028636	0.24154902	0.11109066	Atp11b
665667	0	0	0	0	0	0	0	0	0	0	0	0	Gm7741
100463514	0	0	0	0	0	0	0	0	0	0	0	0	Gm20595
114893	521.5946	377.19733	527.314	483.2615	415.86664	441.86578	0.11958933	-0.06506014	0.06506014	0.07946205	-0.12175417	-0.17081642	Dcun1d1
102639351	0	0	0	0	0	0	0	0	0	0	0	0	Gm15952
72039	290.78674	205.08107	318.3669	326.5778	246.10094	321.43323	-0.030232906	-0.25104022	0.030233145	0.20722961	-0.18547964	0.063239574	Mccc1
654424	37.774025	34.259804	32.836395	37.06184	33.368683	44.898724	-0.021268666	0.12081373	-0.29363018	0.021268725	-0.114703834	0.17692626	Mccc1os
241943	7	13.25	7.75	9.5	10.75	17.847221	-0.06271328	0.5618644	-0.06271328	-0.06271328	0.06271328	0.6575264	Ccdc144b
229211	9023.656	7405.3296	9689.511	8436.063	8608.947	9692.534	-0.008794785	-0.010983467	0.023653984	-0.03594017	0.008793831	0.043281555	Acad9
241944	447.4782	335.73172	439.017	379.1627	379.7988	507.8326	0.114676	-0.016872644	0.016872644	-0.05432701	-0.036441565	0.24612665	D3Ertd254e
229214	2	0	0	0	0	1.4000001	0	0	0	0	0	0	Qrfpr
100417907	0	0	0	0	0	0	0	0	0	0	0	0	Gm18893
105247026	0	0	0	0	0	0	0	0	0	0	0	0	Gm42208
105247027	0	0	0	0	0	0	0	0	0	0	0	0	Gm42209
100415952	0	0	0	0	0	0	0	0	0	0	0	0	Gm17835
100416041	0	0	0	0	0	0	0	0	0	0	0	0	Gm17887
11747	1920.2036	1425.2844	1745.9878	1328.1318	1210.5236	1162.8868	0.33467102	0.1876216	0.1271925	-0.1271925	-0.24549246	-0.43996286	Anxa5
102466786	0	0	0	0	0	0	0	0	0	0	0	0	Mir7009
72282	6.6345577	2.2054956	5.796746	5.3673124	4	11.999999	0.25041145	-0.53693926	-0.014608324	0.014608383	-0.3941242	1.0542885	1810062G17Rik
329623	0	1	0	0	0	0	0	0	0	0	0	0	Gm11548
100503068	9	3	1	1	0	2	0	0	0	0	0	0	Gm11549
665709	0	0	0	0	0	0	0	0	0	0	0	0	Gm11550
50911	369.97717	291.9508	408.87836	319.03644	379.04947	464.20486	-0.03698635	-0.09573746	0.03698635	-0.18070412	0.08342838	0.239254	Exosc9
12428	56.002052	51.732742	56.09214	33.05396	61.34865	83.84779	-0.08427906	0.08427882	-0.15222287	-0.7749382	0.1327374	0.44692898	Ccna2
71492	93.74419	76.587524	127.590546	138.83676	119.54037	126.50761	-0.37789774	-0.38655734	-0.003440142	0.2586882	0.05826378	0.003440142	Bbs7
22065	48.923336	31.813335	46	40.290436	33.752518	43.39774	0.2170378	-0.1208933	0.057886302	0.006949961	-0.2330252	-0.006949961	Trpc3
102639576	0	0	0	0	0	0	0	0	0	0	0	0	Gm35856
100417988	0	0	0	0	0	0	0	0	0	0	0	0	Gm12376
229227	5050.998	3869.465	5173.1953	4776.018	5022.3447	4959.492	0.023269176	-0.07820511	-0.012506008	0.012506485	0.10052633	-0.054192066	4932438A13Rik
21744	0	0	0.37301588	0.03448276	1.1056339	0	0	0	0	0	0	0	Adad1
652987	0	0	0	0	0	0	0	0	0	0	0	0	Gm12582
100416060	0	0	0	0	0	0	0	0	0	0	0	0	Gm12583
16183	0.010135135	0.04	0.02027027	0	0	0	0	0	0	0	0	0	Il2
102639768	0	0	0	0	0	0	0	0	0	0	0	0	Gm36000
102639848	0	0	0	0	0	0	0	0	0	0	0	0	Gm12532
60505	2.6666667	4.5	19.833334	4.5	8.583334	2.5833333	0	0	0.49434683	0	0	0	Il21
102639985	0	0	0	0	0	0	0	0	0	0	0	0	Gm36168
207175	10.176871	0	8.5	2.3333335	9.5	12.5	0.17192602	-1.0154669	-0.15809608	-1.0154669	0.15809596	0.41747487	Cetn4
102640067	10	12.605957	9.590444	12.673884	6.613054	5	0	0.57853794	0	0.3733285	0	0	LOC102640067
241950	8	8.692624	7.5973873	10.001177	6.613054	5	0	0.04883074	0	0.03817418	0	0	Bbs12
329626	0	0	0	0	0	0	0	0	0	0	0	0	Fgf2os
14173	27.373426	20.760002	18.420002	14.5	21.286669	21.756666	0.32988238	0.21387291	-0.3118832	-0.5168433	0.05252123	-0.05252123	Fgf2
229228	60.284073	40.292053	55.094612	49.479034	52.516434	55.9992	0.17879176	-0.119529724	-0.021336555	-0.036170006	0.06524873	0.021336317	Nudt6
57815	371.14246	378.96854	427.58206	331.9459	316.0293	297.59436	0.045514107	0.35857916	0.1794796	-0.04551363	-0.100935936	-0.32419682	Spata5
102640314	0	0	0	0	0	0	0	0	0	0	0	0	Gm36412
665778	0	0	0	0	0	0	0	0	0	0	0	0	Gm12565
75947	0	0	1.9266667	0	0	0	0	0	0	0	0	0	4930594O21Rik
24063	1024.1069	883.90265	855.0217	1937.6746	3266.196	4304.481	-0.5302553	-0.45970201	-0.8608513	0.45970201	1.2284541	1.4901328	Spry1
108168864	0	0	0	0	0	0	0	0	0	0	0	0	Gm46799
105247029	0	0	0	0	0	0	0	0	0	0	0	0	Gm42211
381438	974.72437	647.8884	910.07623	958.0398	1040.6099	1077.8514	-0.022544384	-0.3288331	-0.19181395	0.022544384	0.1572833	0.07146263	Gm5148
100038875	5.035778	3.291498	3.421219	5.727439	5.375524	4.8302526	0.055600405	-0.27490973	-0.57236624	0.31127334	0.23525596	-0.055600405	Rps23-ps1
102640592	0	0	0	0	0	0	0	0	0	0	0	0	Gm36620
626367	0	0	0	0	0	0	0	0	0	0	0	0	Rpl31-ps15
105247028	0	0	0	0	0	0	0	0	0	0	0	0	Gm42210
102640520	0	0	0	0	0	0	0	0	0	0	0	0	LOC102640520
626410	0.5	0	0	0	1	0	0	0	0	0	0	0	Gm20755
665821	0	0	0	0	0	0	0	0	0	0	0	0	Rpl21-ps10
102640666	0	0	0	0	0	0	0	0	0	0	0	0	Gm36680
71342	0	0	0	2	0	0	0	0	0	0	0	0	5430434I15Rik
100040785	0	0	0	0	0	0	0	0	0	0	0	0	Gm2965
100416169	0	0	0	0	0	0	0	0	0	0	0	0	Gm17955
105247031	0	0	0	0	0	0	0	0	0	0	0	0	Gm42213
102640855	391.8667	288.25	382.7	390.6667	417.6667	403.33334	0.004737377	-0.15534496	-0.099674225	0.070310116	0.18219137	-0.004737854	Gm36823
665838	0	0	0	0	0	0	0	0	0	0	0	0	Gm7815
99696	3452.6196	2631.2998	3676.5032	2528.7395	1848.7986	2085.7048	0.24411535	0.13515997	0.26449585	-0.13515997	-0.5715232	-0.5341258	Ankrd50
665855	0	0	0	0	0	0	0	0	0	0	0	0	Gm7824
102631576	0	0	0	0	0	0	0	0	0	0	0	0	Gm29879
102631683	0	0	0	0	0	0	0	0	0	0	0	0	Gm29959
102632538	0	0	0	0	0	0	0	0	0	0	0	0	LOC102632538
329628	4833.3584	3981.6533	5226.5576	2486.4993	1572.6569	1369.6324	0.44445658	0.4477582	0.48702908	-0.4444561	-1.089901	-1.4258657	Fat4
102631750	0	0	0	0	0	0	0	0	0	0	0	0	Gm30011
105247032	0	0	0	0	0	0	0	0	0	0	0	0	Gm42214
100040853	0	0	0	0	0	0	0	0	0	0	0	0	Gm9845
100047050	0	0	0	0	0	0	0	0	0	0	0	0	Gm20566
102631823	0	0	0	0	0	0	0	0	0	0	0	0	Gm30063
105247033	0	0	0	0	0	0	0	0	0	0	0	0	Gm42215
108168914	0	0	0	0	0	0	0	0	0	0	0	0	Gm46834
102632001	0	0	0	0	0	0	0	0	0	0	0	0	Gm30184
105247034	0	0	0	0	0	0	0	0	0	0	0	0	Gm42216
105247035	0	0	0	0	0	0	0	0	0	0	0	0	Gm42217
108168866	0	0	0	0	0	0	0	0	0	0	0	0	Gm46801
100040882	0	0	1	0	2	0	0	0	0	0	0	0	1700017G19Rik
108168865	0	0	0	0	0	0	0	0	0	0	0	0	Gm46800
380614	526.9413	462.07956	597.19543	591.5964	592.0862	734.1926	-0.17363358	-0.080174446	-0.06333542	0.06333494	0.07999611	0.253798	Intu
73333	0	1	7	1	3	2	0	0	0	0	0	0	Slc25a31
18415	668.7256	550.9652	827.75616	472.48175	477.95328	553.5642	0.1618743	0.16538143	0.3994031	-0.26928377	-0.23720598	-0.1618743	Hspa4l
20873	109.37008	72.05443	122.08472	130.67522	127.13552	141.31445	-0.19550776	-0.51460695	-0.10710597	0.13125706	0.10710597	0.123098135	Plk4
72175	203.9441	188.96144	224.86166	204.1618	155.27304	234.18839	-0.071068764	0.10180926	-4.68E-04	4.68E-04	-0.37897038	0.077341795	Mfsd8
100039027	12.181738	5.0938478	17.936214	23.756445	14.007363	8.801032	-0.14346504	-1.1183971	0.34442782	0.8901315	0.14346528	-0.66352534	Gm2011
100039043	4.5	4	1.5	5.5	9.185039	5.841216	0	0	0	0	0.35163403	0	Gm10731
619719	35.866245	40.93378	63.369335	69.51942	64.34933	97.43204	-0.83982944	-0.36620402	-0.088933945	0.1849575	0.08893371	0.55085516	6430590A07Rik
269423	50.592697	44.359253	77.030945	82.68798	72.14677	112.17493	-0.5668582	-0.47359204	-0.030611753	0.21188784	0.030611992	0.5308058	Abhd18
73297	1.5	0	2	6.9977856	10	6.43551	0	0	0	0	0.10067822	0	1700034I23Rik
108168867	0	0	0	0	0	0	0	0	0	0	0	0	Gm46802
214048	279.31223	240.51306	323.66394	357.26633	368.8409	492.5615	-0.2837367	-0.21654034	-0.14138174	0.14138174	0.20284796	0.48360348	Larp1b
70804	576.6926	408.10406	614.6896	438.21762	412.08087	432.10977	0.27103138	0.05512619	0.29282427	-0.05512619	-0.12837887	-0.19645834	Pgrmc2
105244429	0	0	0	0	0	0	0	0	0	0	0	0	Gm40038
73462	0	0	0	0	0	0	0	0	0	0	0	0	1700052H01Rik
105244431	0	0	0	0	0	0	0	0	0	0	0	0	Gm40040
606542	0	0	0	0	0	0	0	0	0	0	0	0	Gm6069
78706	2	3.1	10	4	0	2	0	0	0.058173936	0	0	0	Platr4
78648	0	0	1	0	0	0	0	0	0	0	0	0	2400006E01Rik
269424	4403.3438	3606.5774	4147.015	4182.4917	4337.6777	2961.397	0.004624367	-3.85E-04	-0.15216446	3.85E-04	0.068412304	-0.6187825	Jade1
105244433	0	0	0	0	0	0	0	0	0	0	0	0	LOC105244433
105244432	0	0	0	0	0	0	0	0	0	0	0	0	Gm40041
67161	316.18442	256.62585	365.8658	315.6587	257.1808	326.0414	0.003397942	-0.014741659	0.14368391	0.070994854	-0.20912075	-0.003397942	Sclt1
73852	111.50422	107.72269	145.57362	121.74335	100.66286	102.16479	-0.09837103	0.13481283	0.21601677	0.09837103	-0.16047311	-0.27565646	D3Ertd751e
666031	0	0	0	0	0	0	0	0	0	0	0	0	Gm7899
677788	0	0	0	0	0	0	0	0	0	0	0	0	Gm9723
100417854	0	0	0	0	0	0	0	0	0	0	0	0	Gm18865
101055891	0	0	0	0	0	0	0	0	0	0	0	0	Gm29739
100417856	0	0	0	0	0	0	0	0	0	0	0	0	Gm18866
100534291	0	0	0	0	0	0	0	0	0	0	0	0	Gm21015
72511	0	0	0	0	0	0	0	0	0	0	0	0	2610316D01Rik
18526	19.000504	13	10.25	7.5	15.5	12.5	0	0	0	0	0	0	Pcdh10
72274	0	0	0	0	0	0.5	0	0	0	0	0	0	1700027H10Rik
102634856	0	0	0	0	0	0	0	0	0	0	0	0	Gm32340
102634958	0	0	0	0	0	0	0	0	0	0	0	0	Gm32416
100417811	0	0	0	0	0	0	0	0	0	0	0	0	Gm18843
241989	29.067398	34.460865	38.0918	3	13	7	0.20035316	0.72887033	0.5201692	-0.20035316	-0.20035316	-0.20035316	Pabpc4l
102465199	0	0	0	0	0	0	0	0	0	0	0	0	Mir6379
545517	0	0	0	0	0	0	0	0	0	0	0	0	Gm10356
383849	0	0	0	0	0	0	0	0	0	0	0	0	Gm5274
383850	0	0	0	0	0	0	0	0	0	0	0	0	Rpl23a-ps5
100039426	0	0	0	0	0	0	0	0	0	0	0	0	Gm2229
666202	0	0.5	2.25	0	0	1	0	0	0	0	0	0	Gm7977
108168915	0	0	0	0	0	0	0	0	0	0	0	0	Gm46835
66332	0	1	7	0	0	1	0	0	0	0	0	0	1700018B24Rik
102633632	0	0	0	0	0	0	0	0	0	0	0	0	Gm31415
329633	0	0	0	0	0	0	0	0	0	0	0	0	Gm20557
545519	0	0	0	0	0	0	0	0	0	0	0	0	Gm5846
676568	0	0	0	0	0	0	0	0	0	0	0	0	Gm9683
100039587	0	0	0	0	0	0	0	0	0	0	0	0	Gm2328
101055903	0	0	0	0	0	0	0	0	0	0	0	0	Gm29741
73173	399.67477	261.12372	598.4626	565.71075	698.3721	795.80634	-0.5417037	-0.8728366	-0.029531956	0.029531956	0.34893036	0.40080214	Pcdh18
105244434	0	0	0	0	0	0	0	0	0	0	0	0	Gm40042
100039628	0	0	0	0	0	0	0	0	0	0	0	0	Gm2345
26570	254	223.5	341.7778	296.4735	640.20404	396.06	-0.32551956	-0.22711325	0.032447815	-0.032447577	1.0936482	0.2642858	Slc7a11
621304	57.5	22	62.5	54	38	73.61905	0.010302782	-1.0927958	0.060334206	-0.010302544	-0.5017953	0.31573462	Gm6209
108168851	0	0	0	0	0	0	0	0	0	0	0	0	Gm38237
105244435	0	0	0	0	0	0	0	0	0	0	0	0	Gm40043
105244436	0	0	0	0	0	0	0	0	0	0	0	0	Gm37548
102639442	0	0	0	0	0	0	0	0	0	0	0	0	Gm35756
102639521	0	0	0	0	0	0	0	0	0	0	0	0	Gm29230
102639626	0	0	0	0	0	0	0	0	0	0	0	0	Gm35891
105244437	0	0	0	0	0	0	0	0	0	0	0	0	Gm40044
12457	207.83365	158.682	230.21255	228.87106	330.8382	302.06247	-0.14318895	-0.24951959	-0.06591439	0.06591439	0.61297226	0.3451438	Noct
69257	2359.7588	1944.2833	2540.2405	2109.962	1851.1088	2327.2231	0.03555727	0.039116383	0.07161999	-0.055867672	-0.22922802	-0.035557747	Elf2
67746	121.61251	84.215385	92.355896	63.092228	107.9881	111.48349	0.21186113	-0.03531456	-0.2554171	-0.66489863	0.12590694	0.0353148	4930577N17Rik
102467437	0	0.4256757	0	0	0	0.9350649	0	0.76951927	0	0	0	1.570786	n-TPtgg7
102467366	0.65981984	0	0	0	0	0	1.1188768	0	0	0	0	0	n-TPagg5
329636	1.5	1	6.8876452	1	0	2	0	0	0.5189264	0	0	0	Gm5103
67749	0.7966666	1	0.034013607	0	0	0	0	0	0	0	0	0	Mgarp
669130	0	0	0	0	0	0	0	0	0	0	0	0	Gm9442
66377	127.62524	93.81567	86.286255	112.10418	94.84143	101.475975	0.25195646	0.09090376	-0.38301706	0.13488054	-0.09090328	-0.1299038	Ndufc1
74838	921.9977	758.5609	1120.3763	974.03217	890.92487	1082.7157	-0.09260416	-0.091142654	0.118281364	0.05659914	-0.05659914	0.08813	Naa15
108168868	0	0	0	0	0	0	0	0	0	0	0	0	LOC108168868
19338	412.7974	296.59927	391.4173	384.8008	390.3679	409.06607	0.047754765	-0.146204	-0.099234104	0.016430378	0.05262041	-0.016429901	Rab33b
102639777	0	0	0	0	0	0	0	0	0	0	0	0	Gm36008
73251	1550.9042	1356.6969	1856.6965	1507.3473	1450.9877	1712.4834	-0.0594244	0.03052473	0.12994146	-0.03052473	-0.07003403	0.03247118	Setd7
100039684	5.223756	5.282857	7.126259	12.352994	10.325341	11.88	-0.72314465	-0.42395377	-0.3453499	0.58855414	0.34535003	0.4111457	5031434O11Rik
108168852	0	0	0	0	0	0	0	0	0	0	0	0	Gm38247
211666	12.201452	3.3949888	9.546166	10.735173	4.5046883	8.2433605	0.52057767	-1.0420363	0.09625566	0.40586782	-0.8315112	-0.09625566	Mgst2
433586	776.95184	723.3558	865.0525	958.4964	962.31195	1056.871	-0.27639294	-0.09655237	-0.19169283	0.09655237	0.11775112	0.11642408	Maml3
108168869	0	0	0	0	0	0	0	0	0	0	0	0	Gm46803
102631843	18.293915	7.2799125	9.912237	0	5.4542484	2	0.77133673	0	0	0	0	0	Gm30074
404507	0	0	0	0	0	0	0	0	0	0	0	0	Olfr1398-ps1
102631910	0	0	0	0	0	0	0	0	0	0	0	0	Gm30125
56458	2417.7656	1916.2933	2436.3687	1794.6473	1907.2529	2202.8796	0.1222868	0.069890976	0.06308222	-0.2376895	-0.1344266	-0.06308174	Foxo1
102637513	0	0	0	0	0	0	0	0	0	0	0	0	Gm34303
102641152	0	0	0	0	0	0	0	0	0	0	0	0	Gm38537
102631981	0.6418919	0	0	0	0	0	0	0	0	0	0	0	Gm30173
105244440	0	0	0	0	0	0	0	0	0	0	0	0	Gm40047
100039762	0	0	0	0	0	0	0	0	0	0	0	0	Gm10293
102632062	0	0	0	0	0	0	0	0	0	0	0	0	Gm30235
329639	1	0	3	2	0	1	0	0	0	0	0	0	Gm2447
102632139	0	0	0	0	0	0	0	0	0	0	0	0	Gm30292
622124	7	7.1632648	13	18	12.666666	11.132652	0	0	0	0.3492711	0	0	Gm20750
102632211	0	0	0	0	0	0	0	0	0	0	0	0	Gm30351
102632287	0	0	0	0	0	0	0	0	0	0	0	0	Gm30402
67542	400.84747	324.81686	448.50674	386.29672	320.84427	316.5603	0.010233402	-0.010233402	0.10204697	0.02688694	-0.22548199	-0.3814249	Cog6
108927	1516.2189	1137.434	1545.9246	1529.7529	1643.238	1547.1277	0.010985374	-0.12074947	-0.031285286	0.093803406	0.21251345	-0.010985374	Lhfp
105244441	0	0	0	0	0	0	0	0	0	0	0	0	Gm40048
108168853	0	0	0	0	0	0	0	0	0	0	0	0	Gm43471
212114	141.38797	142.58022	148.26169	211.18965	202.76477	222.47754	-0.4489951	-0.15392065	-0.45077133	0.19988203	0.15661716	0.15392017	Nhlrc3
102632669	0	0	0	0	0	0	0	0	0	0	0	0	Gm16206
212127	521.89105	386.62845	500.85815	591.15674	517.2259	655.4484	-0.036254883	-0.18609571	-0.16586447	0.21353436	0.03625536	0.24139357	Proser1
229277	0	0	0	0	1	0	0	0	0	0	0	0	Stoml3
242022	20.333334	3	9.5	6	19.5	25.054054	0	0	0	0	0	0	Frem2
606547	0	0	0	0	0	0	0	0	0	0	0	0	Gm6073
621155	0	0	0	0	0	0	0	0	0	0	0	0	Gm6204
102632743	0	0	0	0	0	0	0	0	0	0	0	0	Gm30735
67890	371.82904	336.6491	384.08835	394.98654	350.42087	421.7965	-0.06541157	0.074154854	-0.08887577	0.091750145	-0.0654974	0.06541109	Ufm1
102633119	0	1.5	6	8	2	4	-0.07816709	-0.07816709	0.643952	1.1992497	-0.07816709	0.07816709	Gm31026
666444	0	0	0	0	0	0	0	0	0	0	0	0	Gm8109
100416282	0	0	0	0	0	0	0	0	0	0	0	0	Gm18018
22066	2.7	2	3	0	1.3333334	2.5	0	0	0	0	0	0	Trpc4
102633208	0	0	0	0	0	0	0	0	0	0	0	0	Gm31095
50706	1669.276	960.6117	2081.063	1092.938	1504.8536	1244.835	0.26924372	-0.24499369	0.5170789	-0.27177	0.20510912	-0.2051096	Postn
434807	0	0	0	0	0	0	0	0	0	0	0	0	Gm5641
102633293	0	0	0	0	0	0	0	0	0	0	0	0	Gm31154
105244443	0	0	0	0	0	0	0	0	0	0	0	0	Gm40050
100503708	0	0	0	0	0	0	0	0	0	0	0	0	Gm19849
